process_description,QTCR_CODE,trace_id,activity_name,comment
Meeting_Related_Activities,QTRC15,74c544ed-31f3-4a89-9155-eb0c441bf443,advise to read related documents,From violated
Meeting_Related_Activities,QTRC15,07885914-99c8-4d40-a067-bc0fa191ffd5,advise to read related documents,To violated
Meeting_Related_Activities,QTRC15,07885914-99c8-4d40-a067-bc0fa191ffd5,advise to read related documents,From violated
Meeting_Related_Activities,QTRC15,20d4de86-76a3-48fb-9cd9-f33bcbcc2824,advise to read related documents,To violated
Meeting_Related_Activities,QTRC15,20d4de86-76a3-48fb-9cd9-f33bcbcc2824,advise to read related documents,From violated
Meeting_Related_Activities,QTRC15,0c147042-c84f-47d1-85ab-38e1e4180442,advise to read related documents,To violated
Meeting_Related_Activities,QTRC15,0c147042-c84f-47d1-85ab-38e1e4180442,advise to read related documents,From violated
Meeting_Related_Activities,QTRC15,4b631a52-49fd-4908-a182-11e3595bf989,advise to read related documents,To violated
Meeting_Related_Activities,QTRC15,4b631a52-49fd-4908-a182-11e3595bf989,advise to read related documents,From violated
Meeting_Related_Activities,QTRC15,05baeabe-dcf8-4d53-996b-992bf85faa06,advise to read related documents,To violated
Meeting_Related_Activities,QTRC15,05baeabe-dcf8-4d53-996b-992bf85faa06,advise to read related documents,From violated
Meeting_Related_Activities,QTRC15,44c7b22a-154b-4987-86ce-7176406d96be,advise to read related documents,To violated
Meeting_Related_Activities,QTRC15,44c7b22a-154b-4987-86ce-7176406d96be,advise to read related documents,From violated
Meeting_Related_Activities,QTRC15,474d084b-1692-4d7b-ac05-eb581a167b8a,advise to read related documents,To violated
Meeting_Related_Activities,QTRC15,474d084b-1692-4d7b-ac05-eb581a167b8a,advise to read related documents,From violated
Meeting_Related_Activities,QTRC15,414b9f70-104c-4e8d-ba9b-600aaf06d9f1,advise to read related documents,To violated
Meeting_Related_Activities,QTRC15,414b9f70-104c-4e8d-ba9b-600aaf06d9f1,advise to read related documents,From violated
Meeting_Related_Activities,QTRC15,6801e31b-9fdb-467f-bef8-965965b635c9,advise to read related documents,To violated
Meeting_Related_Activities,QTRC15,6801e31b-9fdb-467f-bef8-965965b635c9,advise to read related documents,From violated
Meeting_Related_Activities,QTRC15,d0dcb976-efcd-4022-aeef-bea916b2d3bd,advise to read related documents,To violated
Meeting_Related_Activities,QTRC15,d0dcb976-efcd-4022-aeef-bea916b2d3bd,advise to read related documents,From violated
